year,from_country_id,to_country_id,fixed_effects
2006,DNK,FRA,-.1043024606431997
2007,DNK,FRA,-.1062645306791367
2008,DNK,FRA,-.1199777998161283
2009,DNK,FRA,-.1143959533262371
2010,DNK,FRA,-.1017496872155867
2011,DNK,FRA,-.1109578228283733
2012,DNK,FRA,-.1391306344569683
2013,DNK,FRA,-.1340402441840551
2014,DNK,FRA,-.115565302587553
2015,DNK,FRA,-.1206561871368565
2016,DNK,FRA,-.1282080692348757
2017,DNK,FRA,-.1408303432669587
2018,DNK,FRA,-.1282219817600034
2019,DNK,FRA,-.1277541104344784
2021,DNK,FRA,-.1307400305108855
2022,DNK,FRA,-.1395911077407423
2023,DNK,FRA,-.1204308882006684
2024,DNK,FRA,-.1068627290321396
2025,DNK,FRA,
2026,DNK,FRA,
1957,DNK,LUX,
1958,DNK,LUX,
1960,DNK,LUX,
1961,DNK,LUX,
1962,DNK,LUX,
1963,DNK,LUX,
1964,DNK,LUX,
1965,DNK,LUX,
1966,DNK,LUX,
1978,DNK,LUX,
1979,DNK,LUX,
1980,DNK,LUX,
1981,DNK,LUX,
1982,DNK,LUX,
1983,DNK,LUX,
1984,DNK,LUX,
1985,DNK,LUX,
1986,DNK,LUX,
1987,DNK,LUX,
1988,DNK,LUX,
1989,DNK,LUX,
1990,DNK,LUX,
1991,DNK,LUX,
1992,DNK,LUX,
1993,DNK,LUX,
2024,DNK,LUX,-.0534270010141799
2025,DNK,LUX,
1957,DNK,DEU,
1958,DNK,DEU,
1959,DNK,DEU,
1960,DNK,DEU,
1961,DNK,DEU,
1962,DNK,DEU,
1963,DNK,DEU,
1964,DNK,DEU,
1965,DNK,DEU,
1966,DNK,DEU,
1978,DNK,DEU,
1979,DNK,DEU,
1980,DNK,DEU,
1981,DNK,DEU,
1982,DNK,DEU,
1983,DNK,DEU,
1984,DNK,DEU,
1985,DNK,DEU,
1986,DNK,DEU,
1987,DNK,DEU,
1988,DNK,DEU,
1989,DNK,DEU,
1990,DNK,DEU,
1991,DNK,DEU,
1992,DNK,DEU,
1993,DNK,DEU,
1995,DNK,DEU,-.1727167130518216
1997,DNK,DEU,-.181218447542222
1999,DNK,DEU,-.1590955599796349
2000,DNK,DEU,-.1970902829123537
2001,DNK,DEU,-.1640639389754649
2002,DNK,DEU,-.17732314080057
2004,DNK,DEU,-.1782616533738551
2005,DNK,DEU,-.1841048792304707
2006,DNK,DEU,-.1731375943260212
2007,DNK,DEU,-.1750996643619583
2008,DNK,DEU,-.18881293349895
2009,DNK,DEU,-.1832310870090577
2010,DNK,DEU,-.1705848208984068
2011,DNK,DEU,-.1797929565111951
2012,DNK,DEU,-.20796576813979
2013,DNK,DEU,-.2028753778668765
2014,DNK,DEU,-.1844004362703741
2015,DNK,DEU,-.1894913208196777
2016,DNK,DEU,-.197043202917697
2017,DNK,DEU,-.2096654769497798
2018,DNK,DEU,-.1970571154428245
2019,DNK,DEU,-.1965892441172991
2021,DNK,DEU,-.1995751641937063
2022,DNK,DEU,-.2084262414235633
2023,DNK,DEU,-.1892660218834894
2024,DNK,DEU,-.1756978627149602
2025,DNK,DEU,
2026,DNK,DEU,
1957,DNK,ITA,
1958,DNK,ITA,
1959,DNK,ITA,
1960,DNK,ITA,
1961,DNK,ITA,
1962,DNK,ITA,
1963,DNK,ITA,
1964,DNK,ITA,
1965,DNK,ITA,
1966,DNK,ITA,
1978,DNK,ITA,
1979,DNK,ITA,
1980,DNK,ITA,
1983,DNK,ITA,
1984,DNK,ITA,
1985,DNK,ITA,
1987,DNK,ITA,
1988,DNK,ITA,
1989,DNK,ITA,
1990,DNK,ITA,
1991,DNK,ITA,
1992,DNK,ITA,
1993,DNK,ITA,
1997,DNK,ITA,.0593489477584136
2011,DNK,ITA,.0607744387894406
2012,DNK,ITA,.0326016271608462
2013,DNK,ITA,.0376920174337588
2014,DNK,ITA,.0561669590302625
2015,DNK,ITA,.0510760744809581
2016,DNK,ITA,.0435241923829391
2017,DNK,ITA,.0309019183508555
2018,DNK,ITA,.0435102798578111
2019,DNK,ITA,.043978151183336
2021,DNK,ITA,.040992231106929
2022,DNK,ITA,.032141153877073
2023,DNK,ITA,.0513013734171467
2024,DNK,ITA,.0648695325856755
2025,DNK,ITA,
2026,DNK,ITA,
1957,DNK,GBR,
1959,DNK,GBR,
1960,DNK,GBR,
1961,DNK,GBR,
1962,DNK,GBR,
1963,DNK,GBR,
1964,DNK,GBR,
1965,DNK,GBR,
1966,DNK,GBR,
1978,DNK,GBR,
1979,DNK,GBR,
1980,DNK,GBR,
1981,DNK,GBR,
1982,DNK,GBR,
1983,DNK,GBR,
1984,DNK,GBR,
1985,DNK,GBR,
1986,DNK,GBR,
1987,DNK,GBR,
1988,DNK,GBR,
1989,DNK,GBR,
1990,DNK,GBR,
1991,DNK,GBR,
1992,DNK,GBR,
1993,DNK,GBR,
1995,DNK,GBR,-.1289841489286738
1997,DNK,GBR,-.1374858834190737
1999,DNK,GBR,-.1153629958564871
2000,DNK,GBR,-.1533577187892057
2001,DNK,GBR,-.1203313748523175
2002,DNK,GBR,-.1335905766774224
2004,DNK,GBR,-.1345290892507072
2005,DNK,GBR,-.1403723151073225
2006,DNK,GBR,-.1294050302028729
2007,DNK,GBR,-.1313671002388107
2008,DNK,GBR,-.145080369375802
2009,DNK,GBR,-.13949852288591
2010,DNK,GBR,-.126852256775259
2011,DNK,GBR,-.1360603923880473
2012,DNK,GBR,-.1642332040166417
2013,DNK,GBR,-.159142813743729
2014,DNK,GBR,-.1406678721472259
2015,DNK,GBR,-.1457587566965297
2016,DNK,GBR,-.1533106387945489
2017,DNK,GBR,-.1659329128266321
2018,DNK,GBR,-.153324551319677
2019,DNK,GBR,-.1528566799941518
2021,DNK,GBR,-.1558426000705587
2022,DNK,GBR,-.1646936773004158
2023,DNK,GBR,-.1455334577603417
2024,DNK,GBR,-.1319652985918127
2025,DNK,GBR,
2026,DNK,GBR,
1957,DNK,BEL,
1958,DNK,BEL,
1959,DNK,BEL,
1960,DNK,BEL,
1961,DNK,BEL,
1962,DNK,BEL,
1963,DNK,BEL,
1964,DNK,BEL,
1965,DNK,BEL,
1966,DNK,BEL,
1978,DNK,BEL,
1979,DNK,BEL,
1980,DNK,BEL,
1981,DNK,BEL,
1982,DNK,BEL,
1983,DNK,BEL,
1984,DNK,BEL,
1985,DNK,BEL,
1986,DNK,BEL,
1987,DNK,BEL,
1988,DNK,BEL,
1989,DNK,BEL,
1990,DNK,BEL,
1991,DNK,BEL,
1992,DNK,BEL,
1993,DNK,BEL,
1995,DNK,BEL,-.0244154746280867
1999,DNK,BEL,-.0107943215559005
2000,DNK,BEL,-.0487890444886196
2002,DNK,BEL,-.0290219023768359
2004,DNK,BEL,-.0299604149501216
2010,DNK,BEL,-.0222835824746728
2013,DNK,BEL,-.0545741394431425
2015,DNK,BEL,-.0411900823959439
2016,DNK,BEL,-.0487419644939633
2017,DNK,BEL,-.0613642385260457
2021,DNK,BEL,-.0512739257699727
2022,DNK,BEL,-.0601250029998295
2023,DNK,BEL,-.0409647834597552
2026,DNK,BEL,
1957,DNK,CHE,
1958,DNK,CHE,
1959,DNK,CHE,
1960,DNK,CHE,
1961,DNK,CHE,
1962,DNK,CHE,
1963,DNK,CHE,
1964,DNK,CHE,
1965,DNK,CHE,
1966,DNK,CHE,
1978,DNK,CHE,
1979,DNK,CHE,
1980,DNK,CHE,
1981,DNK,CHE,
1982,DNK,CHE,
1983,DNK,CHE,
1984,DNK,CHE,
1985,DNK,CHE,
1986,DNK,CHE,
1987,DNK,CHE,
1988,DNK,CHE,
1989,DNK,CHE,
1990,DNK,CHE,
1991,DNK,CHE,
1992,DNK,CHE,
1993,DNK,CHE,
1997,DNK,CHE,-.0330696832654416
2000,DNK,CHE,-.0489415186355736
2002,DNK,CHE,-.0291743765237897
2005,DNK,CHE,-.0359561149536899
2006,DNK,CHE,-.0249888300492403
2011,DNK,CHE,-.0316441922344147
2014,DNK,CHE,-.0362516719935934
2019,DNK,CHE,-.0484404798405199
2021,DNK,CHE,-.0514263999169272
2022,DNK,CHE,-.0602774771467826
2023,DNK,CHE,-.0411172576067089
2024,DNK,CHE,-.0275490984381801
2025,DNK,CHE,
1957,DNK,AUT,
1958,DNK,AUT,
1959,DNK,AUT,
1960,DNK,AUT,
1961,DNK,AUT,
1962,DNK,AUT,
1963,DNK,AUT,
1964,DNK,AUT,
1965,DNK,AUT,
1966,DNK,AUT,
1978,DNK,AUT,
1979,DNK,AUT,
1980,DNK,AUT,
1981,DNK,AUT,
1982,DNK,AUT,
1983,DNK,AUT,
1984,DNK,AUT,
1985,DNK,AUT,
1986,DNK,AUT,
1987,DNK,AUT,
1988,DNK,AUT,
1989,DNK,AUT,
1990,DNK,AUT,
1991,DNK,AUT,
1992,DNK,AUT,
1993,DNK,AUT,
1995,DNK,AUT,-.0250722237333743
1997,DNK,AUT,-.0335739582237745
1999,DNK,AUT,-.0114510706611882
2000,DNK,AUT,-.0494457935939067
2002,DNK,AUT,-.0296786514821226
2004,DNK,AUT,-.030617164055408
2011,DNK,AUT,-.0321484671927479
2014,DNK,AUT,-.0367559469519271
2015,DNK,AUT,-.0418468315012304
2016,DNK,AUT,-.0493987135992499
2017,DNK,AUT,-.0620209876313329
2018,DNK,AUT,-.0494126261243777
2023,DNK,AUT,-.0416215325650424
2024,DNK,AUT,-.0280533733965135
2025,DNK,AUT,
2026,DNK,AUT,
1957,FRA,NLD,
1958,FRA,NLD,
1959,FRA,NLD,
1960,FRA,NLD,
1961,FRA,NLD,
1962,FRA,NLD,
1963,FRA,NLD,
1964,FRA,NLD,
1965,FRA,NLD,
1966,FRA,NLD,
1967,FRA,NLD,
1968,FRA,NLD,
1969,FRA,NLD,
1970,FRA,NLD,
1971,FRA,NLD,
1972,FRA,NLD,
1973,FRA,NLD,
1975,FRA,NLD,
1976,FRA,NLD,
1977,FRA,NLD,
1978,FRA,NLD,
1979,FRA,NLD,
1980,FRA,NLD,
1981,FRA,NLD,
1983,FRA,NLD,
1984,FRA,NLD,
1986,FRA,NLD,
1987,FRA,NLD,
1988,FRA,NLD,
1989,FRA,NLD,
1990,FRA,NLD,
1992,FRA,NLD,
1993,FRA,NLD,
1994,FRA,NLD,
1996,FRA,NLD,.0094399983799007
1997,FRA,NLD,-.0081851874176203
1998,FRA,NLD,.013446056118011
1999,FRA,NLD,.0139377001449664
2000,FRA,NLD,-.0240570227877522
2001,FRA,NLD,.0089693211491358
2003,FRA,NLD,-.0009194194042034
2004,FRA,NLD,-.0052283932492539
2013,FRA,NLD,-.0298421177422747
2014,FRA,NLD,-.0113671761457719
2016,FRA,NLD,-.0240099427930949
2017,FRA,NLD,-.0366322168251781
2018,FRA,NLD,-.0240238553182232
2019,FRA,NLD,-.0235559839926976
2021,FRA,NLD,-.0265419040691048
2022,FRA,NLD,-.0353929812989613
2025,FRA,NLD,
1957,FRA,DNK,
1958,FRA,DNK,
1959,FRA,DNK,
1960,FRA,DNK,
1961,FRA,DNK,
1962,FRA,DNK,
1963,FRA,DNK,
1964,FRA,DNK,
1965,FRA,DNK,
1966,FRA,DNK,
1978,FRA,DNK,
1979,FRA,DNK,
1980,FRA,DNK,
1981,FRA,DNK,
1983,FRA,DNK,
1984,FRA,DNK,
1985,FRA,DNK,
1986,FRA,DNK,
1987,FRA,DNK,
1988,FRA,DNK,
1989,FRA,DNK,
1990,FRA,DNK,
1991,FRA,DNK,
1992,FRA,DNK,
1993,FRA,DNK,
1995,FRA,DNK,
1997,FRA,DNK,
1999,FRA,DNK,
2000,FRA,DNK,
2001,FRA,DNK,
2002,FRA,DNK,
2005,FRA,DNK,
2006,FRA,DNK,
2008,FRA,DNK,
2009,FRA,DNK,
2010,FRA,DNK,
2011,FRA,DNK,
2012,FRA,DNK,
2013,FRA,DNK,.0275823948178398
2014,FRA,DNK,.0460573364143433
2017,FRA,DNK,.0207922957349365
2018,FRA,DNK,.0334006572418919
2019,FRA,DNK,.0338685285674178
2025,FRA,DNK,
2026,FRA,DNK,
1957,FRA,LUX,
1958,FRA,LUX,
1960,FRA,LUX,
1961,FRA,LUX,
1962,FRA,LUX,
1963,FRA,LUX,
1964,FRA,LUX,
1965,FRA,LUX,
1966,FRA,LUX,
1967,FRA,LUX,
1968,FRA,LUX,
1969,FRA,LUX,
1970,FRA,LUX,
1971,FRA,LUX,
1972,FRA,LUX,
1973,FRA,LUX,
1975,FRA,LUX,
1976,FRA,LUX,
1977,FRA,LUX,
1978,FRA,LUX,
1979,FRA,LUX,
1980,FRA,LUX,
1981,FRA,LUX,
1983,FRA,LUX,
1984,FRA,LUX,
1985,FRA,LUX,
1986,FRA,LUX,
1987,FRA,LUX,
1988,FRA,LUX,
1989,FRA,LUX,
1990,FRA,LUX,
1991,FRA,LUX,
1992,FRA,LUX,
1993,FRA,LUX,
2024,FRA,LUX,-.0310397566624178
2025,FRA,LUX,
1957,FRA,DEU,
1958,FRA,DEU,
1959,FRA,DEU,
1960,FRA,DEU,
1961,FRA,DEU,
1962,FRA,DEU,
1963,FRA,DEU,
1964,FRA,DEU,
1965,FRA,DEU,
1966,FRA,DEU,
1967,FRA,DEU,
1968,FRA,DEU,
1969,FRA,DEU,
1970,FRA,DEU,
1971,FRA,DEU,
1972,FRA,DEU,
1973,FRA,DEU,
1975,FRA,DEU,
1976,FRA,DEU,
1977,FRA,DEU,
1978,FRA,DEU,
1979,FRA,DEU,
1980,FRA,DEU,
1981,FRA,DEU,
1983,FRA,DEU,
1984,FRA,DEU,
1985,FRA,DEU,
1986,FRA,DEU,
1987,FRA,DEU,
1988,FRA,DEU,
1989,FRA,DEU,
1990,FRA,DEU,
1991,FRA,DEU,
1992,FRA,DEU,
1993,FRA,DEU,
1994,FRA,DEU,
1995,FRA,DEU,-.1503294687000594
1997,FRA,DEU,-.1588312031904596
1998,FRA,DEU,-.1371999596548295
1999,FRA,DEU,-.1367083156278724
2000,FRA,DEU,-.1747030385605919
2001,FRA,DEU,-.1416766946237032
2002,FRA,DEU,-.1549358964488077
2003,FRA,DEU,-.1515654351770424
2004,FRA,DEU,-.1558744090220933
2005,FRA,DEU,-.1617176348787083
2006,FRA,DEU,-.1507503499742588
2007,FRA,DEU,-.1527124200101966
2008,FRA,DEU,-.1664256891471883
2009,FRA,DEU,-.1608438426572957
2010,FRA,DEU,-.1481975765466449
2011,FRA,DEU,-.1574057121594332
2012,FRA,DEU,-.1855785237880276
2013,FRA,DEU,-.1804881335151147
2014,FRA,DEU,-.1620131919186116
2015,FRA,DEU,-.1671040764679153
2016,FRA,DEU,-.1746559585659347
2017,FRA,DEU,-.1872782325980175
2018,FRA,DEU,-.1746698710910627
2019,FRA,DEU,-.1742019997655376
2021,FRA,DEU,-.1771879198419447
2022,FRA,DEU,-.186038997071801
2023,FRA,DEU,-.166878777531727
2024,FRA,DEU,-.1533106183631985
2025,FRA,DEU,
2026,FRA,DEU,
1957,FRA,ITA,
1958,FRA,ITA,
1959,FRA,ITA,
1960,FRA,ITA,
1961,FRA,ITA,
1962,FRA,ITA,
1963,FRA,ITA,
1964,FRA,ITA,
1965,FRA,ITA,
1966,FRA,ITA,
1967,FRA,ITA,
1968,FRA,ITA,
1969,FRA,ITA,
1970,FRA,ITA,
1971,FRA,ITA,
1972,FRA,ITA,
1973,FRA,ITA,
1975,FRA,ITA,
1976,FRA,ITA,
1977,FRA,ITA,
1978,FRA,ITA,
1979,FRA,ITA,
1980,FRA,ITA,
1983,FRA,ITA,
1984,FRA,ITA,
1985,FRA,ITA,
1987,FRA,ITA,
1988,FRA,ITA,
1989,FRA,ITA,
1990,FRA,ITA,
1991,FRA,ITA,
1992,FRA,ITA,
1993,FRA,ITA,
1997,FRA,ITA,.0817361921101757
2011,FRA,ITA,.0831616831412034
2012,FRA,ITA,.054988871512608
2013,FRA,ITA,.0600792617855205
2014,FRA,ITA,.078554203382024
2015,FRA,ITA,.0734633188327206
2016,FRA,ITA,.0659114367347012
2017,FRA,ITA,.0532891627026179
2018,FRA,ITA,.0658975242095735
2019,FRA,ITA,.0663653955350985
2021,FRA,ITA,.063379475458691
2022,FRA,ITA,.054528398228835
2023,FRA,ITA,.0736886177689086
2024,FRA,ITA,.087256776937437
2025,FRA,ITA,
2026,FRA,ITA,
1957,FRA,GBR,
1959,FRA,GBR,
1960,FRA,GBR,
1961,FRA,GBR,
1962,FRA,GBR,
1963,FRA,GBR,
1964,FRA,GBR,
1965,FRA,GBR,
1966,FRA,GBR,
1967,FRA,GBR,
1968,FRA,GBR,
1969,FRA,GBR,
1970,FRA,GBR,
1971,FRA,GBR,
1972,FRA,GBR,
1973,FRA,GBR,
1975,FRA,GBR,
1976,FRA,GBR,
1977,FRA,GBR,
1978,FRA,GBR,
1979,FRA,GBR,
1980,FRA,GBR,
1981,FRA,GBR,
1983,FRA,GBR,
1984,FRA,GBR,
1985,FRA,GBR,
1986,FRA,GBR,
1987,FRA,GBR,
1988,FRA,GBR,
1989,FRA,GBR,
1990,FRA,GBR,
1991,FRA,GBR,
1992,FRA,GBR,
1993,FRA,GBR,
1994,FRA,GBR,
1995,FRA,GBR,-.1065969045769111
1996,FRA,GBR,-.0974734532697906
1997,FRA,GBR,-.1150986390673121
1998,FRA,GBR,-.0934673955316808
1999,FRA,GBR,-.0929757515047247
2000,FRA,GBR,-.1309704744374438
2001,FRA,GBR,-.0979441305005556
2002,FRA,GBR,-.1112033323256596
2003,FRA,GBR,-.1078328710538954
2004,FRA,GBR,-.1121418448989453
2005,FRA,GBR,-.1179850707555606
2006,FRA,GBR,-.1070177858511111
2007,FRA,GBR,-.1089798558870485
2008,FRA,GBR,-.12269312502404
2009,FRA,GBR,-.1171112785341479
2010,FRA,GBR,-.1044650124234969
2011,FRA,GBR,-.1136731480362844
2012,FRA,GBR,-.1418459596648795
2013,FRA,GBR,-.1367555693919665
2014,FRA,GBR,-.118280627795464
2015,FRA,GBR,-.1233715123447671
2016,FRA,GBR,-.1309233944427868
2017,FRA,GBR,-.14354566847487
2018,FRA,GBR,-.1309373069679151
2019,FRA,GBR,-.1304694356423896
2021,FRA,GBR,-.1334553557187965
2022,FRA,GBR,-.1423064329486525
2023,FRA,GBR,-.1231462134085795
2024,FRA,GBR,-.1095780542400508
2025,FRA,GBR,
2026,FRA,GBR,
1957,FRA,BEL,
1958,FRA,BEL,
1959,FRA,BEL,
1960,FRA,BEL,
1961,FRA,BEL,
1962,FRA,BEL,
1963,FRA,BEL,
1964,FRA,BEL,
1965,FRA,BEL,
1966,FRA,BEL,
1967,FRA,BEL,
1968,FRA,BEL,
1969,FRA,BEL,
1970,FRA,BEL,
1971,FRA,BEL,
1972,FRA,BEL,
1973,FRA,BEL,
1975,FRA,BEL,
1976,FRA,BEL,
1977,FRA,BEL,
1978,FRA,BEL,
1979,FRA,BEL,
1980,FRA,BEL,
1981,FRA,BEL,
1983,FRA,BEL,
1984,FRA,BEL,
1985,FRA,BEL,
1986,FRA,BEL,
1987,FRA,BEL,
1988,FRA,BEL,
1989,FRA,BEL,
1990,FRA,BEL,
1991,FRA,BEL,
1992,FRA,BEL,
1993,FRA,BEL,
1995,FRA,BEL,-.002028230276325
1996,FRA,BEL,.007095221030796
1998,FRA,BEL,.0111012787689053
1999,FRA,BEL,.0115929227958618
2000,FRA,BEL,-.0264018001368574
2002,FRA,BEL,-.0066346580250737
2003,FRA,BEL,-.0032641967533077
2004,FRA,BEL,-.0075731705983593
2010,FRA,BEL,.0001036618770884
2013,FRA,BEL,-.0321868950913806
2015,FRA,BEL,-.0188028380441809
2016,FRA,BEL,-.0263547201422007
2017,FRA,BEL,-.0389769941742832
2021,FRA,BEL,-.0288866814182103
2022,FRA,BEL,-.0377377586480669
2023,FRA,BEL,-.0185775391079929
2026,FRA,BEL,
1957,FRA,CHE,
1958,FRA,CHE,
1959,FRA,CHE,
1960,FRA,CHE,
1961,FRA,CHE,
1962,FRA,CHE,
1963,FRA,CHE,
1964,FRA,CHE,
1965,FRA,CHE,
1966,FRA,CHE,
1967,FRA,CHE,
1968,FRA,CHE,
1969,FRA,CHE,
1970,FRA,CHE,
1971,FRA,CHE,
1972,FRA,CHE,
1973,FRA,CHE,
1975,FRA,CHE,
1976,FRA,CHE,
1977,FRA,CHE,
1978,FRA,CHE,
1979,FRA,CHE,
1980,FRA,CHE,
1981,FRA,CHE,
1983,FRA,CHE,
1984,FRA,CHE,
1985,FRA,CHE,
1986,FRA,CHE,
1987,FRA,CHE,
1988,FRA,CHE,
1989,FRA,CHE,
1990,FRA,CHE,
1991,FRA,CHE,
1992,FRA,CHE,
1993,FRA,CHE,
1994,FRA,CHE,
1996,FRA,CHE,.0069427468838414
1997,FRA,CHE,-.0106824389136795
1998,FRA,CHE,.0109488046219511
2000,FRA,CHE,-.0265542742838115
2002,FRA,CHE,-.0067871321720277
2005,FRA,CHE,-.0135688706019286
2006,FRA,CHE,-.0026015856974785
2011,FRA,CHE,-.009256947882653
2014,FRA,CHE,-.0138644276418317
2019,FRA,CHE,-.0260532354887573
2021,FRA,CHE,-.0290391555651646
2022,FRA,CHE,-.037890232795021
2023,FRA,CHE,-.0187300132549471
2024,FRA,CHE,-.0051618540864185
2025,FRA,CHE,
1957,FRA,AUT,
1958,FRA,AUT,
1959,FRA,AUT,
1960,FRA,AUT,
1961,FRA,AUT,
1962,FRA,AUT,
1963,FRA,AUT,
1964,FRA,AUT,
1965,FRA,AUT,
1966,FRA,AUT,
1967,FRA,AUT,
1968,FRA,AUT,
1971,FRA,AUT,
1972,FRA,AUT,
1976,FRA,AUT,
1977,FRA,AUT,
1978,FRA,AUT,
1979,FRA,AUT,
1980,FRA,AUT,
1981,FRA,AUT,
1983,FRA,AUT,
1984,FRA,AUT,
1985,FRA,AUT,
1986,FRA,AUT,
1987,FRA,AUT,
1988,FRA,AUT,
1989,FRA,AUT,
1990,FRA,AUT,
1991,FRA,AUT,
1992,FRA,AUT,
1993,FRA,AUT,
1994,FRA,AUT,
1995,FRA,AUT,
1996,FRA,AUT,
1997,FRA,AUT,
1999,FRA,AUT,
2000,FRA,AUT,
2002,FRA,AUT,
2003,FRA,AUT,
2004,FRA,AUT,
2011,FRA,AUT,
2014,FRA,AUT,-.0143687026001649
2015,FRA,AUT,-.0194595871494682
2016,FRA,AUT,-.0270114692474878
2017,FRA,AUT,-.039633743279571
2018,FRA,AUT,-.0270253817726153
2023,FRA,AUT,-.0192342882132801
2024,FRA,AUT,-.0056661290447514
2025,FRA,AUT,
2026,FRA,AUT,
1957,DEU,NLD,
1958,DEU,NLD,
1959,DEU,NLD,
1960,DEU,NLD,
1961,DEU,NLD,
1962,DEU,NLD,
1963,DEU,NLD,
1964,DEU,NLD,
1965,DEU,NLD,
1966,DEU,NLD,
1967,DEU,NLD,
1968,DEU,NLD,
1969,DEU,NLD,
1970,DEU,NLD,
1971,DEU,NLD,
1972,DEU,NLD,
1973,DEU,NLD,
1974,DEU,NLD,
1975,DEU,NLD,
1976,DEU,NLD,
1977,DEU,NLD,
1978,DEU,NLD,
1979,DEU,NLD,
1980,DEU,NLD,
1981,DEU,NLD,
1982,DEU,NLD,
1983,DEU,NLD,
1984,DEU,NLD,
1986,DEU,NLD,
1987,DEU,NLD,
1988,DEU,NLD,
1989,DEU,NLD,
1990,DEU,NLD,
1992,DEU,NLD,
1993,DEU,NLD,
1994,DEU,NLD,
1997,DEU,NLD,
1998,DEU,NLD,
1999,DEU,NLD,
2000,DEU,NLD,
2001,DEU,NLD,
2003,DEU,NLD,
2004,DEU,NLD,
2013,DEU,NLD,
2014,DEU,NLD,
2016,DEU,NLD,
2017,DEU,NLD,
2018,DEU,NLD,
2019,DEU,NLD,
2021,DEU,NLD,-.0804184097773486
2022,DEU,NLD,-.0892694870072048
2025,DEU,NLD,
1957,DEU,FRA,
1958,DEU,FRA,
1959,DEU,FRA,
1960,DEU,FRA,
1961,DEU,FRA,
1962,DEU,FRA,
1963,DEU,FRA,
1964,DEU,FRA,
1965,DEU,FRA,
1966,DEU,FRA,
1967,DEU,FRA,
1968,DEU,FRA,
1969,DEU,FRA,
1970,DEU,FRA,
1971,DEU,FRA,
1972,DEU,FRA,
1973,DEU,FRA,
1975,DEU,FRA,
1976,DEU,FRA,
1977,DEU,FRA,
1978,DEU,FRA,
1979,DEU,FRA,
1980,DEU,FRA,
1981,DEU,FRA,
1983,DEU,FRA,
1984,DEU,FRA,
1985,DEU,FRA,
1986,DEU,FRA,
1987,DEU,FRA,
1988,DEU,FRA,
1989,DEU,FRA,
1990,DEU,FRA,
1991,DEU,FRA,
1992,DEU,FRA,
1993,DEU,FRA,
1994,DEU,FRA,
1995,DEU,FRA,-.1353708407254814
1997,DEU,FRA,-.1438725752158823
1998,DEU,FRA,-.1222413316802511
1999,DEU,FRA,-.1217496876532947
2000,DEU,FRA,-.1597444105860143
2001,DEU,FRA,-.1267180666491255
2002,DEU,FRA,-.1399772684742301
2003,DEU,FRA,-.1366068072024656
2004,DEU,FRA,-.1409157810475155
2005,DEU,FRA,-.1467590069041308
2006,DEU,FRA,-.1357917219996805
2007,DEU,FRA,-.1377537920356182
2008,DEU,FRA,-.1514670611726102
2009,DEU,FRA,-.1458852146827175
2010,DEU,FRA,-.1332389485720674
2011,DEU,FRA,-.1424470841848551
2012,DEU,FRA,-.1706198958134497
2013,DEU,FRA,-.1655295055405367
2014,DEU,FRA,-.1470545639440341
2015,DEU,FRA,-.1521454484933375
2016,DEU,FRA,-.1596973305913569
2017,DEU,FRA,-.1723196046234401
2018,DEU,FRA,-.1597112431164849
2019,DEU,FRA,-.1592433717909594
2021,DEU,FRA,-.1622292918673665
2022,DEU,FRA,-.1710803690972238
2023,DEU,FRA,-.1519201495571497
2024,DEU,FRA,-.1383519903886205
2025,DEU,FRA,
2026,DEU,FRA,
1957,DEU,DNK,
1958,DEU,DNK,
1959,DEU,DNK,
1960,DEU,DNK,
1961,DEU,DNK,
1962,DEU,DNK,
1963,DEU,DNK,
1964,DEU,DNK,
1965,DEU,DNK,
1966,DEU,DNK,
1978,DEU,DNK,
1979,DEU,DNK,
1980,DEU,DNK,
1981,DEU,DNK,
1982,DEU,DNK,
1983,DEU,DNK,
1984,DEU,DNK,
1985,DEU,DNK,
1986,DEU,DNK,
1987,DEU,DNK,
1988,DEU,DNK,
1989,DEU,DNK,
1990,DEU,DNK,
1991,DEU,DNK,
1992,DEU,DNK,
1993,DEU,DNK,
1995,DEU,DNK,
1997,DEU,DNK,
1999,DEU,DNK,
2000,DEU,DNK,
2001,DEU,DNK,
2002,DEU,DNK,
2005,DEU,DNK,
2006,DEU,DNK,
2008,DEU,DNK,
2009,DEU,DNK,
2010,DEU,DNK,
2011,DEU,DNK,
2012,DEU,DNK,
2013,DEU,DNK,
2014,DEU,DNK,
2017,DEU,DNK,
2018,DEU,DNK,
2019,DEU,DNK,
2025,DEU,DNK,
2026,DEU,DNK,
1957,DEU,LUX,
1958,DEU,LUX,
1960,DEU,LUX,
1961,DEU,LUX,
1962,DEU,LUX,
1963,DEU,LUX,
1964,DEU,LUX,
1965,DEU,LUX,
1966,DEU,LUX,
1967,DEU,LUX,
1968,DEU,LUX,
1969,DEU,LUX,
1970,DEU,LUX,
1971,DEU,LUX,
1972,DEU,LUX,
1973,DEU,LUX,
1974,DEU,LUX,
1975,DEU,LUX,
1976,DEU,LUX,
1977,DEU,LUX,
1978,DEU,LUX,
1979,DEU,LUX,
1980,DEU,LUX,
1981,DEU,LUX,
1982,DEU,LUX,
1983,DEU,LUX,
1984,DEU,LUX,
1985,DEU,LUX,
1986,DEU,LUX,
1987,DEU,LUX,
1988,DEU,LUX,
1989,DEU,LUX,
1990,DEU,LUX,
1991,DEU,LUX,
1992,DEU,LUX,
1993,DEU,LUX,
2024,DEU,LUX,-.084916262370661
